Error,Latitude DT,Longitude DT,Lat Trace,Long Trace,Cells
0.034679203,38.73942585,-9.146210771,38.73952343,-9.146210771, 4G - 4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028I_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028I_AVENIDA_DA_REPUBLICA__LISBOA 
0.031761923,38.73915587,-9.146176195,38.73925124,-9.146176195, 4G - 4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028I_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028I_AVENIDA_DA_REPUBLICA__LISBOA 
0.277097645,38.73933585,-9.146199245,38.73734587,-9.146199245, 4G - 4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028H_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028H_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00028I_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028I_AVENIDA_DA_REPUBLICA__LISBOA 
0.06101098,38.73888589,-9.146026245,38.73897904,-9.146026245, 4G - 4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028I_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028I_AVENIDA_DA_REPUBLICA__LISBOA 
0.192040287,38.74086573,-9.146395182,38.73925124,-9.146395182, 4G - 4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB02833I_HOTEL_ALIF - 268-1-2833-4LB02833I_HOTEL_ALIF 
0.015189648,38.73933585,-9.145968495,38.73925124,-9.145968495, 4G - 4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028G_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028I_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028I_AVENIDA_DA_REPUBLICA__LISBOA 
0.009329778,38.73951584,-9.138838262,38.73952343,-9.138838262, 4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES 4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES 
0.039320752,38.73951584,-9.138492135,38.73952343,-9.138492135, 4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES 4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES 
0.16981465,38.73780598,-9.140696176,38.73870685,-9.140696176, 4G - 4LB00028H_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028H_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB02833H_HOTEL_ALIF - 268-1-2833-4LB02833H_HOTEL_ALIF 
0.023015496,38.73942585,-9.138711371,38.73952343,-9.138711371, 4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES 4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES 
0.064772873,38.73933585,-9.138238354,38.73952343,-9.138238354, 4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES 4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES 
0.034235201,38.73915587,-9.138792198,38.73925124,-9.138792198, 4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES 4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES   4G - 4LB01729H_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729H_CAMPO_PEQUENO_SUBS   4G - 4LB00061H_PRACA_DE_LONDRES - 268-1-61-4LB00061H_PRACA_DE_LONDRES 
0.087330825,38.73960583,-9.138388275,38.73952343,-9.138388275, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.02993158,38.73897588,-9.137846169,38.73870685,-9.137846169, 4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.109961552,38.74176566,-9.140279971,38.74224538,-9.140279971, 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS   4G - 4LB01729C_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729C_CAMPO_PEQUENO_SUBS   4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.076901576,38.74140569,-9.140118518,38.74197319,-9.140118518, 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB01729C_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729C_CAMPO_PEQUENO_SUBS   4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.089891546,38.74158567,-9.140256934,38.74197319,-9.140256934, 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB01729C_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729C_CAMPO_PEQUENO_SUBS   4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.050175438,38.73888589,-9.137834655,38.73843465,-9.137834655, 4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.011270143,38.73969582,-9.138745918,38.73979563,-9.138745918, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.026827244,38.7399658,-9.13866509,38.74006782,-9.13866509, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.040301124,38.73942585,-9.138942121,38.73952343,-9.138942121, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.035767307,38.73933585,-9.139276731,38.73952343,-9.139276731, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.051160878,38.73888589,-9.137950029,38.73843465,-9.137950029, 4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.015857037,38.73915587,-9.139253698,38.73925124,-9.139253698, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS   4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.084494442,38.7387059,-9.138042374,38.73816246,-9.138042374, 4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.019360285,38.73969582,-9.13897667,38.73952343,-9.13897667, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.043080337,38.73924586,-9.139265214,38.73952343,-9.139265214, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.033854651,38.73969582,-9.139092046,38.73979563,-9.139092046, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.098790202,38.74158567,-9.140141555,38.74197319,-9.140141555, 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB01729C_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729C_CAMPO_PEQUENO_SUBS   4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.084626338,38.74167567,-9.140268453,38.74197319,-9.140268453, 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB01729C_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729C_CAMPO_PEQUENO_SUBS 
0.009320597,38.73960583,-9.138965154,38.73952343,-9.138965154, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.069569244,38.74149568,-9.140130037,38.74197319,-9.140130037, 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 4G - 4LB01729C_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729C_CAMPO_PEQUENO_SUBS   4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.012357644,38.73960583,-9.138849778,38.73952343,-9.138849778, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.013377458,38.7387959,-9.137938514,38.73870685,-9.137938514, 4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.07104396,38.73861591,-9.138146233,38.73816246,-9.138146233, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 
0.121880581,38.73852592,-9.139749954,38.73952343,-9.139749954, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.021950388,38.73888589,-9.13771928,38.73870685,-9.13771928, 4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.004980259,38.7400558,-9.138445854,38.74006782,-9.138445854, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.031403931,38.7387059,-9.138157748,38.73843465,-9.138157748, 4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.013279748,38.73969582,-9.138861294,38.73979563,-9.138861294, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES   4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 
0.091279141,38.7387959,-9.138053889,38.73816246,-9.138053889, 4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.026128947,38.73987581,-9.138884327,38.73979563,-9.138884327, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.039464776,38.73987581,-9.138999703,38.73952343,-9.138999703, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.115724921,38.73915587,-9.138676823,38.73816246,-9.138676823, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES   4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 
0.107184264,38.73906587,-9.137857684,38.73952343,-9.137857684, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.029410949,38.73978582,-9.138988186,38.73952343,-9.138988186, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES   4G - 4LB00061B_PRACA_DE_LONDRES - 268-1-61-4LB00061B_PRACA_DE_LONDRES 
0.014954645,38.73942585,-9.138826746,38.73952343,-9.138826746, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.106900939,38.73924586,-9.137765338,38.73952343,-9.137765338, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.056336001,38.73951584,-9.139184389,38.73952343,-9.139184389, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.111135462,38.73915587,-9.137753824,38.73952343,-9.137753824, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.018256727,38.7399658,-9.138780467,38.74006782,-9.138780467, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.101896493,38.73915587,-9.137869198,38.73952343,-9.137869198, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.024256294,38.73906587,-9.139242181,38.73925124,-9.139242181, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES   4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 
0.034454582,38.74203564,-9.140429908,38.74224538,-9.140429908, 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS   4G - 4LB01729C_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729C_CAMPO_PEQUENO_SUBS   4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF   4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.142370634,38.74014579,-9.142380172,38.7411566,-9.142380172, 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 
0.031580794,38.74194564,-9.140418389,38.74197319,-9.140418389, 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB01729C_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729C_CAMPO_PEQUENO_SUBS   4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF   4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.110988824,38.74041577,-9.142530112,38.7411566,-9.142530112, 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 
0.250989251,38.73960583,-9.142311048,38.74170099,-9.142311048, 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 
0.247440691,38.73960583,-9.142426424,38.74170099,-9.142426424, 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 
0.237694839,38.73969582,-9.142437945,38.74170099,-9.142437945, 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 
0.128286149,38.74365551,-9.140521878,38.74251758,-9.140521878, 4G - 4LB01729H_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729H_CAMPO_PEQUENO_SUBS 4G - 4LB01729I_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729I_CAMPO_PEQUENO_SUBS 
0.115732436,38.74320554,-9.140348898,38.74224538,-9.140348898, 4G - 4LB01729H_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729H_CAMPO_PEQUENO_SUBS 4G - 4LB01729I_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729I_CAMPO_PEQUENO_SUBS   4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES   4G - 4LB01729G_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729G_CAMPO_PEQUENO_SUBS 
0.108225157,38.74347552,-9.140498838,38.74251758,-9.140498838, 4G - 4LB01729I_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729I_CAMPO_PEQUENO_SUBS 4G - 4LB01729H_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729H_CAMPO_PEQUENO_SUBS   4G - 4LB01729G_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729G_CAMPO_PEQUENO_SUBS 
0.158082808,38.74356551,-9.140510358,38.74224538,-9.140510358, 4G - 4LB01729H_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729H_CAMPO_PEQUENO_SUBS 4G - 4LB01729I_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729I_CAMPO_PEQUENO_SUBS   4G - 4LB01729G_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729G_CAMPO_PEQUENO_SUBS   4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES 
0.011432512,38.73825594,-9.138446295,38.73816246,-9.138446295, 4G - 4LB00061H_PRACA_DE_LONDRES - 268-1-61-4LB00061H_PRACA_DE_LONDRES 4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES 
0.03943839,38.74230562,-9.140579845,38.74251758,-9.140579845, 4G - 4LB02833H_HOTEL_ALIF - 268-1-2833-4LB02833H_HOTEL_ALIF 4G - 4LB01729H_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729H_CAMPO_PEQUENO_SUBS   4G - 4LB01729I_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729I_CAMPO_PEQUENO_SUBS   4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES   4G - 4LB02833G_HOTEL_ALIF - 268-1-2833-4LB02833G_HOTEL_ALIF 
0.07452693,38.73825594,-9.138907789,38.73816246,-9.138907789, 4G - 4LB00061H_PRACA_DE_LONDRES - 268-1-61-4LB00061H_PRACA_DE_LONDRES 4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES 
0.027763665,38.74212563,-9.140441427,38.74224538,-9.140441427, 4G - 4LB02833H_HOTEL_ALIF - 268-1-2833-4LB02833H_HOTEL_ALIF 4G - 4LB01729H_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729H_CAMPO_PEQUENO_SUBS   4G - 4LB01729I_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729I_CAMPO_PEQUENO_SUBS   4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES   4G - 4LB02833G_HOTEL_ALIF - 268-1-2833-4LB02833G_HOTEL_ALIF   4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES 
0.06529361,38.74230562,-9.140464465,38.74251758,-9.140464465, 4G - 4LB02833H_HOTEL_ALIF - 268-1-2833-4LB02833H_HOTEL_ALIF 4G - 4LB01729H_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729H_CAMPO_PEQUENO_SUBS   4G - 4LB01729I_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729I_CAMPO_PEQUENO_SUBS   4G - 4LB02833G_HOTEL_ALIF - 268-1-2833-4LB02833G_HOTEL_ALIF 
0.024360294,38.74230562,-9.140349085,38.74251758,-9.140349085, 4G - 4LB02833H_HOTEL_ALIF - 268-1-2833-4LB02833H_HOTEL_ALIF 4G - 4LB01729H_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729H_CAMPO_PEQUENO_SUBS   4G - 4LB01729I_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729I_CAMPO_PEQUENO_SUBS 
0.067271892,38.74230562,-9.140695225,38.74170099,-9.140695225, 4G - 4LB02833H_HOTEL_ALIF - 268-1-2833-4LB02833H_HOTEL_ALIF 4G - 4LB01729H_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729H_CAMPO_PEQUENO_SUBS   4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES 
0.018674524,38.73825594,-9.138100175,38.73816246,-9.138100175, 4G - 4LB00061H_PRACA_DE_LONDRES - 268-1-61-4LB00061H_PRACA_DE_LONDRES 4G - 4LB00061G_PRACA_DE_LONDRES - 268-1-61-4LB00061G_PRACA_DE_LONDRES 
0.017450544,38.73825594,-9.138561669,38.73816246,-9.138561669, 4G - 4LB00061H_PRACA_DE_LONDRES - 268-1-61-4LB00061H_PRACA_DE_LONDRES 4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES 
0.012000588,38.73825594,-9.138792416,38.73816246,-9.138792416, 4G - 4LB00061H_PRACA_DE_LONDRES - 268-1-61-4LB00061H_PRACA_DE_LONDRES 4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES 
0.02655763,38.73834593,-9.138919305,38.73816246,-9.138919305, 4G - 4LB00061H_PRACA_DE_LONDRES - 268-1-61-4LB00061H_PRACA_DE_LONDRES 4G - 4LB00061I_PRACA_DE_LONDRES - 268-1-61-4LB00061I_PRACA_DE_LONDRES 
0.102299028,38.74401548,-9.143221762,38.74415075,-9.143221762, 4G - 4LB02833A_HOTEL_ALIF - 268-1-2833-4LB02833A_HOTEL_ALIF 4G - 4LB00138B_BAIRRO_DE_SAO_MIGUEL - 268-1-138-4LB00138B_BAIRRO_DE_SAO_MIGUEL 
0.055395214,38.7462653,-9.144086797,38.74632831,-9.144086797, 4G - 4LB00138B_BAIRRO_DE_SAO_MIGUEL - 268-1-138-4LB00138B_BAIRRO_DE_SAO_MIGUEL 4G - 4LB00138A_BAIRRO_DE_SAO_MIGUEL - 268-1-138-4LB00138A_BAIRRO_DE_SAO_MIGUEL   4G - 4LB00138C_BAIRRO_DE_SAO_MIGUEL - 268-1-138-4LB00138C_BAIRRO_DE_SAO_MIGUEL   4G - 4LB02833A_HOTEL_ALIF - 268-1-2833-4LB02833A_HOTEL_ALIF 
0.106232895,38.74581533,-9.143336856,38.74551173,-9.143336856, 4G - 4LB02833A_HOTEL_ALIF - 268-1-2833-4LB02833A_HOTEL_ALIF 4G - 4LB00138B_BAIRRO_DE_SAO_MIGUEL - 268-1-138-4LB00138B_BAIRRO_DE_SAO_MIGUEL   4G - 4LB00138A_BAIRRO_DE_SAO_MIGUEL - 268-1-138-4LB00138A_BAIRRO_DE_SAO_MIGUEL   4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB01729C_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729C_CAMPO_PEQUENO_SUBS 
